Time elapsed was ,246085,ns,or,0.000246085,s
Time elapsed was ,325940,ns,or,0.00032594,s
Time elapsed was,354726,ns,or,0.000354726,s
Time elapsed was ,351717,ns,or,0.000351717,s
Time elapsed was ,406674,ns,or,0.000406674,s
Time elapsed was ,348402,ns,or,0.000348402,s
Time elapsed was ,360720,ns,or,0.00036072,s
Time elapsed was ,354549,ns,or,0.000354549,s
Time elapsed was ,373391,ns,or,0.000373391,s
Time elapsed was ,213255,ns,or,0.000213255,s
,,,,,
Average Time,333545.9,ns,or,0.0003335459,s
